timestamp,x_vel,y_vel,vel,x_accel,y_accel,accel
0,1574.6966552734375,729.34033203125,0.0,1574.6966552734375,729.34033203125,0.0
0.035,787.7778930664062,365.3668212890625,6.78,-786.9187622070312,-363.9735107421875,6.77
0.056,788.2138061523438,366.85858154296875,10.67,0.4359130859375,1.49176025390625,0.02
0.088,0.52606201171875,1.130767822265625,0.01,-787.687744140625,-365.7278137207031,7.34
0.12,-0.413330078125,-0.55206298828125,0.01,-0.93939208984375,-1.682830810546875,0.02
0.153,-0.96380615234375,-0.60858154296875,0.01,-0.55047607421875,-0.0565185546875,0.0
0.184,-0.8743896484375,-0.050933837890625,0.01,0.08941650390625,0.557647705078125,0.0
0.218,-0.406494140625,1.28955078125,0.01,0.4678955078125,1.340484619140625,0.01
0.249,-0.5,-1.25,0.01,-0.093505859375,-2.53955078125,0.02
0.284,0.02435302734375,-1.14862060546875,0.01,0.52435302734375,0.10137939453125,0.0
0.313,0.4718017578125,0.34747314453125,0.01,0.44744873046875,1.49609375,0.01
0.344,0.51202392578125,0.72808837890625,0.01,0.04022216796875,0.380615234375,0.0
0.378,0.6907958984375,1.414031982421875,0.01,0.17877197265625,0.685943603515625,0.01
0.424,0.800048828125,-0.696014404296875,0.01,0.1092529296875,-2.11004638671875,0.01
0.456,1.305908203125,1.521636962890625,0.02,0.505859375,2.2176513671875,0.02
0.488,1.20684814453125,0.3309326171875,0.01,-0.09906005859375,-1.190704345703125,0.01
0.52,1.02630615234375,1.994232177734375,0.02,-0.1805419921875,1.663299560546875,0.01
0.552,0.737548828125,-1.623779296875,0.02,-0.28875732421875,-3.618011474609375,0.03
0.584,0.67919921875,-0.868896484375,0.01,-0.058349609375,0.7548828125,0.01
0.617,0.7437744140625,-1.25,0.01,0.0645751953125,-0.381103515625,0.0
0.649,-0.13787841796875,-0.238861083984375,0.0,-0.88165283203125,1.011138916015625,0.01
0.681,-0.8004150390625,0.295989990234375,0.01,-0.66253662109375,0.53485107421875,0.01
0.712,-1.0,0.366058349609375,0.01,-0.1995849609375,0.070068359375,0.0
0.745,-0.4312744140625,-0.271575927734375,0.0,0.5687255859375,-0.63763427734375,0.01
0.792,0.18621826171875,0.314788818359375,0.0,0.61749267578125,0.58636474609375,0.0
0.824,-0.50201416015625,-1.682464599609375,0.01,-0.688232421875,-1.99725341796875,0.02
0.858,-0.31268310546875,1.88470458984375,0.02,0.1893310546875,3.567169189453125,0.03
0.888,-1.28363037109375,0.25323486328125,0.01,-0.970947265625,-1.6314697265625,0.02
0.92,-1.99798583984375,0.06640625,0.02,-0.71435546875,-0.18682861328125,0.01
0.952,-2.58721923828125,-4.795074462890625,0.05,-0.5892333984375,-4.861480712890625,0.04
0.984,-1.6451416015625,-7.43414306640625,0.06,0.94207763671875,-2.639068603515625,0.02
1.016,-1.75445556640625,-12.915924072265625,0.11,-0.10931396484375,-5.481781005859375,0.05
1.048,-4.33404541015625,-19.692230224609375,0.17,-2.57958984375,-6.77630615234375,0.06
1.08,-9.52313232421875,-28.38916015625,0.25,-5.1890869140625,-8.696929931640625,0.09
1.112,-15.5968017578125,-33.77532958984375,0.32,-6.07366943359375,-5.38616943359375,0.07
