timestamp,x_vel,y_vel,vel,x_accel,y_accel,accel
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
13.013,1186.69775390625,1000.8973388671875,41.11,1186.69775390625,1000.8973388671875,41.11
13.026,622.25,474.25,20.93,-564.44775390625,-526.6473388671875,20.66
13.039,628.5,429.75,19.11,6.25,-44.5,1.13
13.054,32.90289306640625,-104.82632446289062,2.81,-595.5971069335938,-534.5763244628906,20.46
13.067,-8.25,-108.5,3.64,-41.15289306640625,-3.673675537109375,1.38
13.079,-28.179931640625,-79.5732421875,3.74,-19.929931640625,28.9267578125,1.56
13.091,-30.8197021484375,-49.8118896484375,2.68,-2.6397705078125,29.7613525390625,1.37
13.105,-14.96319580078125,-19.572174072265625,1.12,15.85650634765625,30.239715576171875,1.55
13.117,5.15765380859375,-2.016876220703125,0.28,20.120849609375,17.5552978515625,1.37
13.131,19.31793212890625,0.439544677734375,0.93,14.1602783203125,2.4564208984375,0.69
13.144,20.21319580078125,-2.677825927734375,1.14,0.895263671875,-3.11737060546875,0.18
13.156,17.19903564453125,-8.629669189453125,1.16,-3.01416015625,-5.95184326171875,0.4
13.17,12.02703857421875,-11.418914794921875,0.97,-5.1719970703125,-2.78924560546875,0.34
13.182,11.5,-13.0,1.14,-0.52703857421875,-1.581085205078125,0.11
13.196,14.3232421875,-13.53021240234375,1.25,2.8232421875,-0.53021240234375,0.18
13.208,15.22296142578125,-13.331085205078125,1.51,0.89971923828125,0.199127197265625,0.07
13.22,18.0,-13.5,1.71,2.77703857421875,-0.168914794921875,0.21
13.233,17.25,-13.25,1.65,-0.75,0.25,0.06
13.245,19.0,-11.25,1.67,1.75,2.0,0.2
13.258,19.75,-8.0,1.69,0.75,3.25,0.26
13.271,20.25,-4.0,1.46,0.5,4.0,0.28
13.284,23.0,-2.75,1.81,2.75,1.25,0.24
13.298,24.25,-1.25,1.69,1.25,1.5,0.14
13.31,31.52752685546875,-0.566070556640625,2.52,7.27752685546875,0.683929443359375,0.59
13.324,212.731689453125,108.14328002929688,8.95,181.20416259765625,108.7093505859375,7.92
13.336,43.2542724609375,-0.16534423828125,3.5,-169.4774169921875,-108.30862426757812,16.27
13.35,193.72247314453125,95.31607055664062,9.05,150.46820068359375,95.48141479492188,7.47
13.365,24.77191162109375,-11.68902587890625,1.09,-168.9505615234375,-107.00509643554688,7.94
13.379,182.2457275390625,92.41534423828125,7.67,157.47381591796875,104.1043701171875,7.08
13.391,10.0,-3.0,0.39,-172.2457275390625,-95.41534423828125,7.44
13.405,-5.8502197265625,-3.8775634765625,0.41,-15.8502197265625,-0.8775634765625,0.93
13.418,-0.4962158203125,2.380096435546875,0.15,5.35400390625,6.257659912109375,0.49
13.431,-120.25,-126.25,14.69,-119.7537841796875,-128.63009643554688,14.81
13.443,-126.65338134765625,-130.32669067382812,16.13,-6.40338134765625,-4.076690673828125,0.67
13.455,-130.369140625,-135.4954833984375,17.87,-3.71575927734375,-5.168792724609375,0.61
13.468,-2.48126220703125,-9.864471435546875,0.87,127.88787841796875,125.63101196289062,15.25
13.482,-0.338623046875,-6.9964599609375,0.57,2.14263916015625,2.868011474609375,0.29
13.495,2.4444580078125,-3.72027587890625,0.38,2.7830810546875,3.27618408203125,0.37
13.509,5.20050048828125,-1.0345458984375,0.44,2.75604248046875,2.68572998046875,0.32
13.521,7.0252685546875,0.651397705078125,0.6,1.82476806640625,1.685943603515625,0.21
13.533,10.25762939453125,-0.257537841796875,0.97,3.23236083984375,-0.908935546875,0.32
13.546,10.1658935546875,-0.850982666015625,0.85,-0.09173583984375,-0.59344482421875,0.05
13.559,8.4442138671875,-2.35626220703125,0.74,-1.7216796875,-1.505279541015625,0.19
13.572,5.76080322265625,-3.059234619140625,0.56,-2.68341064453125,-0.702972412109375,0.24
13.585,6.72369384765625,-4.9005126953125,0.72,0.962890625,-1.841278076171875,0.18
13.597,8.7664794921875,-5.8557586669921875,1.0,2.04278564453125,-0.9552459716796875,0.21
13.609,10.97979736328125,-7.1065826416015625,1.26,2.21331787109375,-1.250823974609375,0.25
13.622,10.14117431640625,-1.5994873046875,1.12,-0.838623046875,5.5070953369140625,0.61
13.635,4.3526611328125,0.0570831298828125,0.61,-5.78851318359375,1.6565704345703125,0.84
13.647,-1.82733154296875,3.2590179443359375,1.08,-6.17999267578125,3.201934814453125,2.02
13.66,104.0,-41.5,31.01,105.82733154296875,-44.75901794433594,31.82
13.672,111.5,103.25,57.4,7.5,144.75,54.75
13.685,131.25,86.5,60.05,19.75,-16.75,9.89
13.698,28.58868408203125,45.5,8.27,-102.66131591796875,-41.0,17.02
13.71,21.0,-96.5,11.66,-7.58868408203125,-142.0,16.79
13.722,8.4761962890625,-81.5,17.98,-12.5238037109375,15.0,4.29
13.736,-0.08868408203125,1.0,0.15,-8.56488037109375,82.5,12.0
13.747,-0.5,0.45001220703125,0.28,-0.41131591796875,-0.54998779296875,0.29
13.761,-46.4761962890625,87.25,33.05,-45.9761962890625,86.79998779296875,32.84
13.773,-27.75,-121.5,28.8,18.7261962890625,-208.75,48.43
13.785,-2.61968994140625,22.36572265625,5.38,25.13031005859375,143.86572265625,34.91
13.799,32.5,-62.0,13.05,35.11968994140625,-84.36572265625,17.03
13.81,32.1964111328125,137.5,44.03,-0.3035888671875,199.5,62.2
13.823,4.21966552734375,-20.56573486328125,3.05,-27.97674560546875,-158.06573486328125,23.32
13.836,-20.5,28.0,8.35,-24.71966552734375,48.56573486328125,13.12
