timestamp,x_vel,y_vel,vel,x_accel,y_accel,accel
0,1268.2694091796875,660.4447631835938,0.0,1268.2694091796875,660.4447631835938,0.0
0.033,634.3175048828125,338.28759765625,5.71,-633.951904296875,-322.15716552734375,5.65
0.056,636.8453369140625,347.7747497558594,8.14,2.52783203125,9.487152099609375,0.11
0.088,5.80987548828125,26.955780029296875,0.22,-631.0354614257812,-320.8189697265625,5.71
0.121,8.419921875,28.53216552734375,0.24,2.61004638671875,1.576385498046875,0.02
0.152,7.83709716796875,30.809539794921875,0.26,-0.58282470703125,2.277374267578125,0.02
0.184,9.4605712890625,31.049285888671875,0.26,1.62347412109375,0.23974609375,0.01
0.218,12.55291748046875,26.604217529296875,0.22,3.09234619140625,-4.445068359375,0.04
0.249,17.33660888671875,16.319580078125,0.2,4.78369140625,-10.284637451171875,0.09
0.281,20.0135498046875,6.087554931640625,0.17,2.67694091796875,-10.232025146484375,0.08
0.312,21.9957275390625,-1.055694580078125,0.17,1.982177734375,-7.14324951171875,0.06
0.345,24.905517578125,-6.316864013671875,0.2,2.9097900390625,-5.26116943359375,0.05
0.376,27.1312255859375,-8.141693115234375,0.22,2.2257080078125,-1.8248291015625,0.02
0.424,29.61083984375,-9.763275146484375,0.16,2.4796142578125,-1.62158203125,0.02
0.456,30.277099609375,-8.915252685546875,0.24,0.666259765625,0.8480224609375,0.01
0.489,30.7080078125,-11.178741455078125,0.24,0.430908203125,-2.26348876953125,0.02
0.521,28.0963134765625,-12.80462646484375,0.23,-2.6116943359375,-1.625885009765625,0.02
0.552,24.1123046875,-13.802825927734375,0.21,-3.9840087890625,-0.998199462890625,0.03
0.584,18.85498046875,-12.64996337890625,0.17,-5.25732421875,1.152862548828125,0.04
0.617,14.8726806640625,-10.673309326171875,0.14,-3.9822998046875,1.976654052734375,0.03
0.649,10.93603515625,-12.289825439453125,0.12,-3.9366455078125,-1.61651611328125,0.03
0.681,8.3870849609375,-18.0946044921875,0.15,-2.5489501953125,-5.804779052734375,0.05
0.712,5.38409423828125,-21.8770751953125,0.17,-3.00299072265625,-3.782470703125,0.04
