timestamp,x_vel,y_vel,vel,x_accel,y_accel,accel
0,1551.643798828125,694.520751953125,0.0,1551.643798828125,694.520751953125,0.0
0.031,776.0272216796875,346.8526306152344,6.7,-775.6165771484375,-347.6681213378906,6.7
0.057,776.3399047851562,346.2069396972656,8.03,0.31268310546875,-0.64569091796875,0.01
0.089,0.0135498046875,-2.110748291015625,0.02,-776.3263549804688,-348.31768798828125,6.55
0.121,-0.23284912109375,-1.532257080078125,0.01,-0.24639892578125,0.5784912109375,0.0
0.153,-0.83990478515625,0.330841064453125,0.01,-0.6070556640625,1.86309814453125,0.01
0.185,-0.2529296875,-0.110382080078125,0.0,0.58697509765625,-0.44122314453125,0.01
0.217,-0.49652099609375,-0.185211181640625,0.0,-0.24359130859375,-0.0748291015625,0.0
0.249,-0.46527099609375,-1.59906005859375,0.01,0.03125,-1.413848876953125,0.01
0.282,-0.8328857421875,-0.271636962890625,0.01,-0.36761474609375,1.327423095703125,0.01
0.313,-0.990966796875,-2.129119873046875,0.02,-0.1580810546875,-1.85748291015625,0.01
0.345,-2.78472900390625,-1.688720703125,0.02,-1.79376220703125,0.440399169921875,0.01
0.377,-4.9996337890625,-3.267608642578125,0.05,-2.21490478515625,-1.578887939453125,0.02
0.425,-6.306884765625,-2.00604248046875,0.03,-1.3072509765625,1.261566162109375,0.01
0.457,-5.0,-2.25,0.04,1.306884765625,-0.24395751953125,0.01
0.489,-4.75,-3.5,0.04,0.25,-1.25,0.01
0.521,-4.75,-4.0,0.05,0.0,-0.5,0.0
0.553,-5.7476806640625,-7.7353515625,0.08,-0.9976806640625,-3.7353515625,0.03
0.584,-6.554443359375,-8.615936279296875,0.08,-0.8067626953125,-0.880584716796875,0.01
0.617,-7.92425537109375,-10.382904052734375,0.1,-1.36981201171875,-1.7669677734375,0.02
0.649,-10.8489990234375,-6.984649658203125,0.1,-2.92474365234375,3.39825439453125,0.04
0.68,-16.195556640625,-5.7982177734375,0.14,-5.3465576171875,1.186431884765625,0.04
0.713,-22.5830078125,-6.294403076171875,0.18,-6.387451171875,-0.496185302734375,0.05
0.745,-28.9619140625,-6.70599365234375,0.23,-6.37890625,-0.411590576171875,0.05
0.793,-32.12335205078125,-5.137725830078125,0.17,-3.16143798828125,1.568267822265625,0.02
0.825,-34.99200439453125,-1.76861572265625,0.28,-2.86865234375,3.369110107421875,0.04
0.858,-35.64898681640625,-0.490020751953125,0.28,-0.656982421875,1.278594970703125,0.01
0.889,-35.00701904296875,1.88458251953125,0.29,0.6419677734375,2.374603271484375,0.02
0.921,-34.057373046875,3.9429931640625,0.27,0.94964599609375,2.05841064453125,0.02
0.953,-32.66241455078125,5.452972412109375,0.26,1.39495849609375,1.509979248046875,0.02
0.985,-30.7235107421875,7.649505615234375,0.26,1.93890380859375,2.196533203125,0.02
1.017,-27.0426025390625,8.748748779296875,0.23,3.680908203125,1.0992431640625,0.03
1.049,-23.81781005859375,10.49267578125,0.21,3.22479248046875,1.743927001953125,0.03
1.081,-22.0570068359375,10.39849853515625,0.2,1.76080322265625,-0.09417724609375,0.01
1.112,-22.1507568359375,11.254180908203125,0.21,-0.09375,0.855682373046875,0.01
1.161,-22.0701904296875,14.86346435546875,0.14,0.08056640625,3.609283447265625,0.02
1.193,-19.7645263671875,18.723663330078125,0.23,2.3056640625,3.860198974609375,0.04
1.225,-15.79638671875,21.945159912109375,0.22,3.9681396484375,3.22149658203125,0.04
1.257,-12.262451171875,22.34918212890625,0.21,3.533935546875,0.404022216796875,0.03
1.289,-7.4586181640625,22.4107666015625,0.19,4.8038330078125,0.06158447265625,0.04
1.321,-3.01129150390625,22.942901611328125,0.19,4.44732666015625,0.532135009765625,0.04
1.353,1.325927734375,24.516571044921875,0.2,4.33721923828125,1.57366943359375,0.04
1.385,1.6812744140625,27.187591552734375,0.22,0.3553466796875,2.6710205078125,0.02
1.417,3.429931640625,28.78302001953125,0.23,1.7486572265625,1.595428466796875,0.02
1.449,6.60577392578125,28.8006591796875,0.23,3.17584228515625,0.01763916015625,0.02
1.481,10.50958251953125,25.738922119140625,0.22,3.90380859375,-3.061737060546875,0.04
1.513,14.71197509765625,19.8734130859375,0.19,4.202392578125,-5.865509033203125,0.06
1.561,18.84130859375,11.69049072265625,0.12,4.12933349609375,-8.18292236328125,0.05
1.593,23.009521484375,6.308380126953125,0.19,4.168212890625,-5.382110595703125,0.05
1.625,23.800537109375,4.811309814453125,0.19,0.791015625,-1.4970703125,0.01
1.657,22.1795654296875,3.638092041015625,0.17,-1.6209716796875,-1.1732177734375,0.02
1.689,21.25665283203125,0.66412353515625,0.16,-0.92291259765625,-2.973968505859375,0.02
1.721,25.5927734375,-4.430419921875,0.2,4.33612060546875,-5.09454345703125,0.05
1.753,36.9530029296875,-8.787750244140625,0.29,11.3602294921875,-4.357330322265625,0.09
1.785,52.32708740234375,-11.884918212890625,0.4,15.37408447265625,-3.09716796875,0.12
1.817,66.83258056640625,-16.62506103515625,0.51,14.5054931640625,-4.740142822265625,0.11
1.849,75.922119140625,-17.838165283203125,0.57,9.08953857421875,-1.213104248046875,0.07
1.88,80.408203125,-20.4405517578125,0.61,4.486083984375,-2.602386474609375,0.04
1.929,78.18988037109375,-14.800323486328125,0.38,-2.21832275390625,5.640228271484375,0.03
1.961,72.26873779296875,-10.023101806640625,0.51,-5.921142578125,4.7772216796875,0.05
2.025,81.41607666015625,-3.575439453125,0.29,9.1473388671875,6.447662353515625,0.04
2.057,77.67828369140625,-7.297393798828125,0.54,-3.73779296875,-3.721954345703125,0.04
2.089,73.3106689453125,-3.920684814453125,0.52,-4.36761474609375,3.376708984375,0.04
2.121,55.30120849609375,-6.51324462890625,0.4,-18.00946044921875,-2.592559814453125,0.13
2.153,54.08184814453125,-3.99127197265625,0.39,-1.2193603515625,2.52197265625,0.02
2.185,53.86334228515625,-10.568389892578125,0.42,-0.218505859375,-6.577117919921875,0.05
2.217,37.47442626953125,-10.25,0.32,-16.388916015625,0.318389892578125,0.13
2.249,18.4898681640625,-10.211334228515625,0.24,-18.98455810546875,0.038665771484375,0.22
2.297,-137.01788330078125,138.76788330078125,13.1,-155.50775146484375,148.97921752929688,14.47
2.329,-132.25,129.5,11.43,4.76788330078125,-9.26788330078125,0.64
2.361,-150.75,122.25,44.8,-18.5,-7.25,4.59
2.425,20.01788330078125,3.23211669921875,1.85,170.76788330078125,-119.01788330078125,18.96
2.458,-11.25,-2.75,2.0,-31.26788330078125,-5.98211669921875,5.5
2.489,38.64703369140625,32.35296630859375,8.58,49.89703369140625,35.10296630859375,10.39
2.521,-12.25,-15.83331298828125,3.18,-50.89703369140625,-48.186279296875,11.14
2.553,12.5,-6.75,1.24,24.75,9.08331298828125,2.3
2.584,-8.39703369140625,-19.35296630859375,3.61,-20.89703369140625,-12.60296630859375,4.18
2.616,-5.0,-12.16668701171875,1.57,3.39703369140625,7.186279296875,0.95
