timestamp,x_vel,y_vel,vel,x_accel,y_accel,accel
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
13.015,255.0,218.0,39.18,255.0,218.0,39.18
13.03,135.0,102.25,20.1,-120.0,-115.75,19.78
13.046,137.9308319091797,93.57281494140625,21.92,2.9308319091796875,-8.67718505859375,1.2
13.063,9.432083129882812,-23.17485809326172,3.35,-128.49874877929688,-116.74767303466797,23.24
13.078,-1.9144744873046875,-23.65789794921875,4.06,-11.3465576171875,-0.48303985595703125,1.94
13.094,-8.680831909179688,-18.57281494140625,3.49,-6.766357421875,5.0850830078125,1.44
13.109,-8.182083129882812,-11.825141906738281,3.04,0.498748779296875,6.747673034667969,1.43
13.125,-3.378997802734375,-4.9290618896484375,1.17,4.8030853271484375,6.896080017089844,1.65
13.139,1.75,-0.75,0.43,5.128997802734375,4.1790618896484375,1.49
13.155,4.0,0.0,0.88,2.25,0.75,0.52
13.17,4.0434722900390625,-0.1630401611328125,1.09,0.0434722900390625,-0.1630401611328125,0.05
13.185,3.5,-1.5,1.1,-0.5434722900390625,-1.3369598388671875,0.42
13.201,2.5,-2.25,0.92,-1.0,-0.75,0.34
13.216,2.75,-3.0,1.27,0.25,-0.75,0.25
13.231,3.0,-3.0,1.46,0.25,0.0,0.09
13.247,3.5,-2.75,1.62,0.5,0.25,0.2
13.263,67.85000610351562,-13.25,22.53,64.35000610351562,-10.5,21.25
13.279,4.25,-2.75,2.25,-63.600006103515625,10.5,28.63
13.295,4.0,-2.0,1.93,-0.25,0.75,0.34
13.31,-59.850006103515625,9.25,29.3,-63.850006103515625,11.25,31.36
13.325,4.0,-0.75,1.71,63.850006103515625,-10.0,27.16
13.341,4.5,-0.75,1.84,0.5,0.0,0.2
13.357,5.25,-0.5,1.86,0.75,0.25,0.28
13.373,6.7820587158203125,-0.378204345703125,2.4,1.5320587158203125,0.121795654296875,0.54
13.388,8.282058715820312,-0.378204345703125,3.17,1.5,0.0,0.57
13.404,9.324996948242188,-0.3000030517578125,3.5,1.042938232421875,0.0782012939453125,0.39
13.419,9.967941284179688,-0.121795654296875,4.12,0.6429443359375,0.1782073974609375,0.28
13.435,43.21794128417969,25.628204345703125,8.7,33.25,25.75,7.28
13.451,38.55595397949219,20.430953979492188,8.62,-4.6619873046875,-5.1972503662109375,1.38
13.467,35.25,21.25,5.19,-3.3059539794921875,0.8190460205078125,0.43
13.482,-1.5,-7.472221374511719,2.73,-36.75,-28.72222137451172,16.7
13.513,-26.880950927734375,-26.130950927734375,7.38,-25.380950927734375,-18.658729553222656,6.2
13.528,-27.439651489257812,-28.232757568359375,16.28,-0.5587005615234375,-2.101806640625,0.9
13.544,-27.25,-26.02777862548828,15.29,0.1896514892578125,2.2049789428710938,0.9
13.559,-0.9642791748046875,-2.7142868041992188,1.24,26.285720825195312,23.313491821289062,15.16
13.575,-0.8103485107421875,-1.767242431640625,0.77,0.1539306640625,0.9470443725585938,0.38
13.59,-0.2142791748046875,-1.7142868041992188,0.77,0.5960693359375,0.05295562744140625,0.27
13.607,0.2142791748046875,-0.7857131958007812,0.31,0.428558349609375,0.9285736083984375,0.39
13.621,1.5,-0.5,0.74,1.2857208251953125,0.28571319580078125,0.61
13.638,1.8142852783203125,0.3142852783203125,0.67,0.3142852783203125,0.8142852783203125,0.32
13.652,2.0,0.0,0.92,0.1857147216796875,-0.3142852783203125,0.17
13.669,1.767242431640625,-0.18965530395507812,0.66,-0.232757568359375,-0.18965530395507812,0.11
13.683,1.399993896484375,-0.5999984741210938,0.71,-0.36724853515625,-0.4103431701660156,0.26
13.699,1.3214263916015625,-0.5,0.6,-0.0785675048828125,0.09999847412109375,0.05
13.715,0.982757568359375,-0.8103446960449219,0.57,-0.3386688232421875,-0.3103446960449219,0.2
13.732,1.7083282470703125,-1.0,0.81,0.7255706787109375,-0.18965530395507812,0.31
13.747,1.9285736083984375,-1.5,1.35,0.220245361328125,-0.5,0.3
14.747,0,0,0,0,0,0
15.747,0,0,0,0,0,0
16.747,0,0,0,0,0,0
17.747,0,0,0,0,0,0
18.747,0,0,0,0,0,0
19.747,0,0,0,0,0,0
20.747,0,0,0,0,0,0
21.747,0,0,0,0,0,0
22.747,0,0,0,0,0,0
23.747,0,0,0,0,0,0
24.747,0,0,0,0,0,0
25.747,0,0,0,0,0,0
26.747,0,0,0,0,0,0
27.747,0,0,0,0,0,0
28.747,0,0,0,0,0,0
29.747,0,0,0,0,0,0
30.747,0,0,0,0,0,0
31.747,0,0,0,0,0,0
32.747,0,0,0,0,0,0
33.747,0,0,0,0,0,0
34.747,0,0,0,0,0,0
35.747,0,0,0,0,0,0
36.747,0,0,0,0,0,0
37.747,0,0,0,0,0,0
38.747,0,0,0,0,0,0
39.747,0,0,0,0,0,0
40.747,0,0,0,0,0,0
41.747,0,0,0,0,0,0
42.747,0,0,0,0,0,0
43.747,0,0,0,0,0,0
44.747,0,0,0,0,0,0
45.747,0,0,0,0,0,0
46.747,0,0,0,0,0,0
47.747,0,0,0,0,0,0
48.747,0,0,0,0,0,0
48.763,12.25,9.0,11.25,10.321426391601562,10.5,10.89
49.763,0,0,0,0,0,0
50.763,0,0,0,0,0,0
51.763,0,0,0,0,0,0
52.763,0,0,0,0,0,0
53.763,0,0,0,0,0,0
54.763,0,0,0,0,0,0
55.763,0,0,0,0,0,0
56.763,0,0,0,0,0,0
57.763,0,0,0,0,0,0
58.763,0,0,0,0,0,0
59.763,0,0,0,0,0,0
